user_id,signup_date,signup_month,source,plan,ab_variant,activated,first_applied,retained_7d,retained_30d,sessions_per_week,applies_per_session,ai_applies_pct,msg_open_rate,followup_click_rate
U00639,2024-10-25,2024-10,Organic Search,Team,A - Control (Old Onboarding),1,1,0,0,1,4.5,0.96,0.43,0.17
U00640,2024-10-21,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,5,3.9,0.7,0.36,0.21
U00641,2024-09-19,2024-09,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,2,4.3,0.79,0.51,0.25
U00642,2024-10-15,2024-10,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00643,2024-12-14,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,4,4.1,0.74,0.39,0.18
U00644,2024-04-22,2024-04,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00645,2024-09-21,2024-09,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,3,3.1,0.83,0.44,0.13
U00646,2024-06-24,2024-06,Organic Search,Team,A - Control (Old Onboarding),1,1,1,0,4,3.3,0.61,0.22,0.24
U00647,2024-12-15,2024-12,Twitter/X,Free,B - Variant (AI Job Match),1,1,1,1,1,4.4,1.0,0.13,0.23
U00648,2024-05-07,2024-05,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,4.1,0.76,0.52,0.07
U00649,2024-09-09,2024-09,Referral,Pro,B - Variant (AI Job Match),1,1,1,0,3,2.6,0.84,0.46,0.17
U00650,2024-10-21,2024-10,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00651,2024-05-23,2024-05,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,4,2.8,0.9,0.38,0.18
U00652,2024-01-17,2024-01,LinkedIn Ad,Free,B - Variant (AI Job Match),1,0,0,0,2,2.3,0.72,0.21,0.21
U00653,2024-12-23,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00654,2024-07-13,2024-07,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,1,3.9,0.53,0.43,0.32
U00655,2024-11-09,2024-11,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,3.0,0.47,0.34,0.26
U00656,2024-07-24,2024-07,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00657,2024-04-27,2024-04,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,0,2,4.4,0.64,0.43,0.15
U00658,2024-03-17,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,1,3.0,0.75,0.37,0.18
U00659,2024-11-18,2024-11,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,0,4,4.4,0.89,0.34,0.25
U00660,2024-12-19,2024-12,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00661,2024-02-19,2024-02,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,1,3.0,0.51,0.36,0.19
U00662,2024-05-11,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00663,2024-11-06,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,6,2.5,0.92,0.33,0.16
U00664,2024-09-06,2024-09,Referral,Free,A - Control (Old Onboarding),1,1,0,0,6,2.9,0.72,0.42,0.19
U00665,2024-03-26,2024-03,Referral,Team,A - Control (Old Onboarding),1,1,0,0,2,2.8,0.71,0.33,0.22
U00666,2024-02-10,2024-02,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,3.8,0.69,0.33,0.23
U00667,2024-05-18,2024-05,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,1,3,4.3,0.93,0.39,0.07
U00668,2024-01-12,2024-01,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00669,2024-02-10,2024-02,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00670,2024-08-30,2024-08,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00671,2024-02-12,2024-02,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00672,2024-07-18,2024-07,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00673,2024-03-08,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,1,2.3,0.85,0.36,0.26
U00674,2024-08-31,2024-08,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.4,0.88,0.16,0.19
U00675,2024-10-03,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,7.3,0.8,0.25,0.28
U00676,2024-11-23,2024-11,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,1,0,4,2.7,0.88,0.36,0.15
U00677,2024-03-20,2024-03,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00678,2024-06-25,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,3,4.5,0.79,0.28,0.05
U00679,2024-05-29,2024-05,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,1,1,5.3,0.9,0.42,0.35
U00680,2024-11-26,2024-11,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,2.9,0.59,0.32,0.21
U00681,2024-11-09,2024-11,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00682,2024-05-17,2024-05,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,1,2.8,0.6,0.28,0.2
U00683,2024-05-19,2024-05,Referral,Free,A - Control (Old Onboarding),1,0,0,0,2,3.5,0.83,0.52,0.22
U00684,2024-01-12,2024-01,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00685,2024-01-05,2024-01,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,3.0,0.82,0.33,0.12
U00686,2024-07-09,2024-07,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00687,2024-03-15,2024-03,Organic Search,Pro,A - Control (Old Onboarding),1,1,0,0,1,3.8,0.93,0.24,0.14
U00688,2024-07-14,2024-07,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,2,1.8,0.63,0.39,0.2
U00689,2024-01-18,2024-01,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,3,3.2,1.0,0.38,0.07
U00690,2024-06-14,2024-06,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,1,2,2.4,0.73,0.26,0.19
U00691,2024-07-03,2024-07,Product Hunt,Pro,A - Control (Old Onboarding),1,1,1,1,5,4.7,0.93,0.19,0.12
U00692,2024-05-21,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00693,2024-10-24,2024-10,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,1,1,4.5,0.82,0.4,0.16
U00694,2024-11-12,2024-11,Organic Search,Team,B - Variant (AI Job Match),1,1,1,0,3,3.0,0.78,0.36,0.13
U00695,2024-02-24,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00696,2024-06-26,2024-06,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00697,2024-07-02,2024-07,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00698,2024-10-13,2024-10,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,1.4,0.85,0.36,0.19
U00699,2024-05-20,2024-05,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,1,2.1,0.75,0.46,0.13
U00700,2024-10-04,2024-10,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,3,5.1,0.52,0.28,0.16
U00701,2024-11-13,2024-11,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,8,4.2,0.84,0.14,0.14
U00702,2024-10-09,2024-10,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,2.6,0.54,0.48,0.16
U00703,2024-01-23,2024-01,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,2,4.1,0.89,0.3,0.14
U00704,2024-07-17,2024-07,Referral,Free,B - Variant (AI Job Match),1,1,1,1,4,3.1,0.92,0.42,0.18
U00705,2024-04-16,2024-04,Referral,Team,B - Variant (AI Job Match),1,1,1,0,2,5.5,0.7,0.39,0.16
U00706,2024-07-31,2024-07,Product Hunt,Pro,A - Control (Old Onboarding),1,1,0,0,1,1.8,0.92,0.21,0.18
U00707,2024-06-04,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,2,3.7,0.63,0.43,0.13
U00708,2024-12-02,2024-12,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00709,2024-07-31,2024-07,Referral,Pro,B - Variant (AI Job Match),1,1,1,1,4,4.0,0.59,0.19,0.15
U00710,2024-04-02,2024-04,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,4.6,0.64,0.24,0.15
U00711,2024-06-10,2024-06,LinkedIn Ad,Team,B - Variant (AI Job Match),1,1,0,0,2,4.6,0.71,0.3,0.19
U00712,2024-06-14,2024-06,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00713,2024-05-10,2024-05,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,1,3,3.9,0.85,0.27,0.04
U00714,2024-03-10,2024-03,Twitter/X,Free,A - Control (Old Onboarding),1,0,0,0,1,3.1,0.9,0.38,0.15
U00715,2024-01-12,2024-01,Referral,Team,B - Variant (AI Job Match),1,1,1,0,7,4.2,0.9,0.38,0.13
U00716,2024-02-18,2024-02,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,2,5.3,0.86,0.12,0.29
U00717,2024-02-17,2024-02,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,3.0,0.55,0.29,0.24
U00718,2024-09-06,2024-09,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00719,2024-10-31,2024-10,Referral,Free,B - Variant (AI Job Match),1,1,0,0,4,3.7,0.73,0.38,0.15
U00720,2024-06-20,2024-06,Organic Search,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00721,2024-04-26,2024-04,Referral,Pro,B - Variant (AI Job Match),1,1,1,0,3,3.3,0.83,0.39,0.16
U00722,2024-06-12,2024-06,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,4,2.9,0.68,0.22,0.25
U00723,2024-07-20,2024-07,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,1,4.0,1.0,0.39,0.15
U00724,2024-03-16,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,1,5.0,0.71,0.19,0.19
U00725,2024-12-23,2024-12,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,8,4.2,0.67,0.35,0.09
U00726,2024-09-25,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,2,2.9,0.56,0.34,0.31
U00727,2024-02-15,2024-02,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,5.4,0.69,0.19,0.25
U00728,2024-06-05,2024-06,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00729,2024-11-15,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,4.7,0.69,0.35,0.21
U00730,2024-02-13,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00731,2024-05-27,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,4,3.1,0.74,0.3,0.24
U00732,2024-04-14,2024-04,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,0,0,0,2,2.9,0.86,0.31,0.21
U00733,2024-12-21,2024-12,Referral,Free,B - Variant (AI Job Match),1,1,1,1,5,4.8,0.63,0.43,0.19
U00734,2024-12-22,2024-12,Referral,Free,B - Variant (AI Job Match),1,1,1,0,4,3.0,0.73,0.47,0.04
U00735,2024-12-03,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00736,2024-07-16,2024-07,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,2.7,0.7,0.45,0.12
U00737,2024-09-29,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,4,3.4,0.53,0.34,0.28
U00738,2024-06-05,2024-06,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,5.8,0.73,0.28,0.38
U00739,2024-04-30,2024-04,Twitter/X,Team,A - Control (Old Onboarding),1,1,1,0,5,1.6,0.89,0.28,0.08
U00740,2024-01-16,2024-01,Twitter/X,Team,A - Control (Old Onboarding),1,1,1,0,2,4.2,1.0,0.37,0.19
U00741,2024-09-23,2024-09,Twitter/X,Free,B - Variant (AI Job Match),1,1,1,0,5,3.5,0.71,0.14,0.22
U00742,2024-11-05,2024-11,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,3,3.8,0.5,0.37,0.19
U00743,2024-03-11,2024-03,Organic Search,Pro,B - Variant (AI Job Match),1,0,0,0,3,4.4,0.85,0.4,0.14
U00744,2024-03-15,2024-03,Referral,Free,A - Control (Old Onboarding),1,1,0,0,1,2.3,0.57,0.12,0.16
U00745,2024-04-04,2024-04,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,3,4.9,1.0,0.28,0.19
U00746,2024-08-14,2024-08,Referral,Pro,B - Variant (AI Job Match),1,1,1,1,5,4.2,0.76,0.34,0.09
U00747,2024-01-14,2024-01,Referral,Free,A - Control (Old Onboarding),1,1,1,0,2,4.0,0.64,0.15,0.2
U00748,2024-07-02,2024-07,Organic Search,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00749,2024-08-28,2024-08,Referral,Free,B - Variant (AI Job Match),1,1,1,1,2,7.6,0.8,0.26,0.2
U00750,2024-01-08,2024-01,Twitter/X,Team,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00751,2024-04-13,2024-04,Referral,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00752,2024-11-11,2024-11,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,1,2.0,0.77,0.55,0.17
U00753,2024-07-13,2024-07,Referral,Free,B - Variant (AI Job Match),1,1,1,0,5,4.3,1.0,0.31,0.22
U00754,2024-01-20,2024-01,LinkedIn Ad,Free,B - Variant (AI Job Match),1,0,0,0,2,3.9,0.71,0.46,0.17
U00755,2024-09-22,2024-09,LinkedIn Ad,Team,A - Control (Old Onboarding),1,1,0,0,3,1.7,0.91,0.35,0.12
U00756,2024-04-07,2024-04,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00757,2024-08-24,2024-08,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00758,2024-03-13,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,3.5,0.94,0.25,0.06
U00759,2024-12-22,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,3.6,0.93,0.17,0.1
U00760,2024-04-13,2024-04,Product Hunt,Free,A - Control (Old Onboarding),1,1,1,0,4,1.7,0.65,0.36,0.15
U00761,2024-02-16,2024-02,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,0.6,0.68,0.28,0.27
U00762,2024-09-18,2024-09,Referral,Free,B - Variant (AI Job Match),1,1,1,0,1,3.5,0.7,0.36,0.13
U00763,2024-03-17,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.6,0.61,0.47,0.11
U00764,2024-08-16,2024-08,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00765,2024-01-02,2024-01,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00766,2024-10-05,2024-10,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,1,4.5,0.54,0.51,0.13
U00767,2024-08-14,2024-08,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,4.1,0.67,0.46,0.29
U00768,2024-04-16,2024-04,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,1,4.2,0.85,0.33,0.02
U00769,2024-12-07,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,2.3,0.92,0.25,0.22
U00770,2024-03-23,2024-03,Referral,Free,B - Variant (AI Job Match),1,1,1,0,3,3.1,0.8,0.23,0.27
U00771,2024-10-23,2024-10,LinkedIn Ad,Free,B - Variant (AI Job Match),1,0,0,0,1,4.3,0.8,0.36,0.26
U00772,2024-02-04,2024-02,Referral,Pro,A - Control (Old Onboarding),1,1,0,0,1,2.9,0.6,0.51,0.21
U00773,2024-06-17,2024-06,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,6.9,0.72,0.19,0.21
U00774,2024-11-18,2024-11,LinkedIn Ad,Free,B - Variant (AI Job Match),1,0,0,0,1,5.6,0.74,0.34,0.13
U00775,2024-12-27,2024-12,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,3,3.8,0.62,0.55,0.18
U00776,2024-06-30,2024-06,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00777,2024-09-11,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00778,2024-04-09,2024-04,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.2,0.94,0.33,0.15
U00779,2024-07-31,2024-07,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00780,2024-01-06,2024-01,Referral,Free,A - Control (Old Onboarding),1,1,0,0,4,5.2,0.77,0.5,0.14
U00781,2024-01-04,2024-01,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00782,2024-01-15,2024-01,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00783,2024-09-02,2024-09,Twitter/X,Pro,B - Variant (AI Job Match),1,1,0,0,1,4.6,0.99,0.22,0.2
U00784,2024-10-01,2024-10,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00785,2024-01-29,2024-01,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,3,2.5,0.65,0.15,0.14
U00786,2024-06-30,2024-06,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,3,4.5,0.83,0.33,0.17
U00787,2024-03-25,2024-03,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00788,2024-06-06,2024-06,Referral,Free,A - Control (Old Onboarding),1,1,1,0,2,0.5,0.65,0.18,0.15
U00789,2024-06-03,2024-06,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00790,2024-04-13,2024-04,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00791,2024-09-13,2024-09,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00792,2024-06-07,2024-06,Referral,Free,B - Variant (AI Job Match),1,1,0,0,1,4.9,0.81,0.42,0.25
U00793,2024-03-08,2024-03,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00794,2024-02-29,2024-02,Organic Search,Team,B - Variant (AI Job Match),1,1,1,1,4,4.9,0.84,0.43,0.2
U00795,2024-09-23,2024-09,Referral,Pro,A - Control (Old Onboarding),1,1,1,1,3,3.5,0.89,0.41,0.15
U00796,2024-05-26,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,1,1,1,2,4.1,0.68,0.39,0.23
U00797,2024-11-14,2024-11,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,2,2.6,0.88,0.49,0.2
U00798,2024-05-25,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00799,2024-10-03,2024-10,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00800,2024-02-24,2024-02,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00801,2024-10-30,2024-10,Referral,Free,A - Control (Old Onboarding),1,1,1,0,2,2.8,0.77,0.36,0.23
U00802,2024-09-30,2024-09,Organic Search,Team,B - Variant (AI Job Match),1,1,1,0,2,4.5,0.74,0.37,0.12
U00803,2024-02-19,2024-02,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,3,3.3,0.7,0.24,0.24
U00804,2024-11-11,2024-11,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00805,2024-06-18,2024-06,Product Hunt,Pro,A - Control (Old Onboarding),1,1,1,0,2,3.9,1.0,0.2,0.24
U00806,2024-03-28,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,6.4,0.58,0.22,0.18
U00807,2024-02-24,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,1,4.0,0.88,0.56,0.15
U00808,2024-10-07,2024-10,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,1.9,0.62,0.41,0.21
U00809,2024-08-10,2024-08,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,2,2.3,0.49,0.43,0.09
U00810,2024-12-30,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,3,2.6,0.67,0.56,0.11
U00811,2024-03-31,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,5.5,0.88,0.33,0.26
U00812,2024-06-16,2024-06,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00813,2024-10-24,2024-10,Twitter/X,Free,A - Control (Old Onboarding),1,1,0,0,1,3.6,0.5,0.18,0.14
U00814,2024-07-18,2024-07,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00815,2024-06-02,2024-06,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00816,2024-08-10,2024-08,Referral,Pro,B - Variant (AI Job Match),1,1,1,0,4,5.4,0.87,0.27,0.25
U00817,2024-05-30,2024-05,Organic Search,Pro,B - Variant (AI Job Match),1,1,0,0,1,4.2,0.74,0.31,0.28
U00818,2024-02-26,2024-02,Product Hunt,Pro,A - Control (Old Onboarding),1,1,1,0,3,3.8,0.8,0.37,0.15
U00819,2024-07-14,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,4.0,0.63,0.38,0.16
U00820,2024-07-03,2024-07,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,1,5,4.8,1.0,0.37,0.15
U00821,2024-09-06,2024-09,Referral,Team,A - Control (Old Onboarding),1,1,0,0,1,1.6,0.84,0.48,0.23
U00822,2024-12-22,2024-12,Referral,Free,A - Control (Old Onboarding),1,1,0,0,4,3.0,0.63,0.3,0.35
U00823,2024-06-30,2024-06,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,3,2.8,0.83,0.42,0.24
U00824,2024-05-17,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00825,2024-10-17,2024-10,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00826,2024-02-10,2024-02,Organic Search,Pro,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00827,2024-05-23,2024-05,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,3,4.7,0.84,0.26,0.12
U00828,2024-12-08,2024-12,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,4,1.9,0.84,0.26,0.24
U00829,2024-08-28,2024-08,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.7,1.0,0.41,0.34
U00830,2024-05-30,2024-05,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00831,2024-10-15,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,4,4.4,0.53,0.29,0.26
U00832,2024-01-14,2024-01,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00833,2024-05-22,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,1,3.6,0.67,0.35,0.18
U00834,2024-10-29,2024-10,Referral,Free,A - Control (Old Onboarding),1,1,1,1,5,6.1,0.6,0.2,0.23
U00835,2024-09-27,2024-09,Product Hunt,Free,A - Control (Old Onboarding),1,0,0,0,2,4.7,0.65,0.43,0.22
U00836,2024-03-19,2024-03,Product Hunt,Pro,A - Control (Old Onboarding),1,1,0,0,1,4.2,0.84,0.29,0.2
U00837,2024-03-26,2024-03,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,1,4,1.1,1.0,0.2,0.14
U00838,2024-07-23,2024-07,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00839,2024-04-29,2024-04,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,1,0,6,4.0,0.77,0.27,0.14
U00840,2024-08-17,2024-08,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00841,2024-02-19,2024-02,Twitter/X,Free,B - Variant (AI Job Match),1,0,0,0,1,4.6,0.81,0.27,0.21
U00842,2024-05-19,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00843,2024-07-19,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00844,2024-04-09,2024-04,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,1,2,4.8,0.57,0.49,0.21
U00845,2024-07-29,2024-07,Organic Search,Free,A - Control (Old Onboarding),1,1,1,1,3,3.0,0.62,0.49,0.27
U00846,2024-02-17,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,2.6,0.78,0.29,0.18
U00847,2024-02-14,2024-02,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00848,2024-10-16,2024-10,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,1,1.9,0.67,0.28,0.18
U00849,2024-02-08,2024-02,Referral,Team,A - Control (Old Onboarding),1,1,0,0,1,2.2,0.73,0.45,0.1
U00850,2024-06-14,2024-06,Organic Search,Pro,A - Control (Old Onboarding),1,1,0,0,2,2.6,0.78,0.29,0.22
U00851,2024-05-12,2024-05,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
